primaryTitle,movieId,T_Const,startYear,averageRating,numVotes,Family,Biography,Musical,Reality-TV,Music,War,Action,Mystery,Sport,Drama,Short,Talk-Show,Game-Show,Fantasy,Documentary,Thriller,Adventure,Comedy,Romance,History,Film-Noir,Adult,Animation,News,Horror,Western,Sci-Fi,Crime
Total Recall,1371,0100802,-0.050137634664132236,0.06980401476179764,0.034440498849363885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Tremors,1372,0100814,-0.050137634664132236,0.010980485350032885,-0.03821998646945678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Young Guns II,1373,0100994,-0.050137634664132236,-0.07725480876761412,-0.07678665439855988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Addams Family,1374,0101272,-0.03972096799746557,-0.018431279355849362,-0.03226090394704758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Backdraft,1375,0101393,-0.03972096799746557,-0.04784304406173174,-0.06003680082205834,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barton Fink,1376,0101410,-0.03972096799746557,0.08450989711473876,-0.0443841192731789,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Beauty and the Beast,1377,0101414,-0.03972096799746557,0.14333342652650352,0.0811697747120001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bill & Ted's Bogus Journey,1378,0101452,-0.03972096799746557,-0.10666657347349649,-0.061571234923450346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Boyz n the Hood,1379,0101507,-0.03972096799746557,0.11392166182062113,-0.037309119454893236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cape Fear,1380,0101540,-0.03972096799746557,0.04039225005591526,-0.017090626138346485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
City Slickers,1381,0101587,-0.03972096799746557,-0.033137161708790615,-0.0689564880591703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Commitments,1385,0101605,-0.03972096799746557,0.08450989711473876,-0.07699400001884273,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dead Again,1387,0101669,-0.03972096799746557,-0.033137161708790615,-0.07975567535615234,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Delicatessen,1388,0101700,-0.03972096799746557,0.08450989711473876,-0.058007721172648415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Don't Tell Mom the Babysitter's Dead,1391,0101757,-0.03972096799746557,-0.10666657347349649,-0.07779889888429492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Doors,1393,0101761,-0.03972096799746557,0.02568636770297414,-0.05528391892834248,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Father of the Bride,1394,0101862,-0.03972096799746557,-0.07725480876761412,-0.061518824683637154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
The Fisher King,1396,0101889,-0.03972096799746557,0.06980401476179764,-0.05800160026872862,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fried Green Tomatoes,1405,0101921,-0.03972096799746557,0.09921577946768001,-0.06214239177046562,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hook,1407,0102057,-0.03972096799746557,-0.033137161708790615,0.005807292869087736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hot Shots!,1408,0102059,-0.03972096799746557,-0.04784304406173174,-0.049363092055431955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JFK,1409,0102138,-0.03972096799746557,0.14333342652650352,-0.03138714491249776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
L.A. Story,1411,0102250,-0.03972096799746557,-0.04784304406173174,-0.07805406406645111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Naked Gun 2½: The Smell of Fear,1416,0102510,-0.03972096799746557,-0.018431279355849362,-0.04735122744829644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Point Break,1429,0102685,-0.03972096799746557,0.02568636770297414,-0.02177464786296472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Robin Hood: Prince of Thieves,1431,0102798,-0.03972096799746557,-0.018431279355849362,-0.016928804740967075,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Rocketeer,1438,0102803,-0.03972096799746557,-0.07725480876761412,-0.06852152132437032,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Silence of the Lambs,1441,0102926,-0.03972096799746557,0.23156872064415052,0.44497067241907123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Star Trek VI: The Undiscovered Country,1449,0102975,-0.03972096799746557,0.02568636770297414,-0.061676055403076725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1457,0103060,-0.03972096799746557,-0.15078422053232,-0.06914547096769377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Terminator 2: Judgment Day,1459,0103064,-0.03972096799746557,0.23156872064415052,0.32192175836306575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Thelma & Louise,1464,0103074,-0.03972096799746557,0.06980401476179764,-0.032078041942443895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
What About Bob?,1466,0103241,-0.03972096799746557,-0.0037253970029082384,-0.06408807410396843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Aladdin,1474,0103639,-0.029304301330798904,0.14333342652650352,0.06635642211312168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Alien³,1476,0103644,-0.029304301330798904,-0.09196069112055523,0.02305255710659717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Basic Instinct,1479,0103772,-0.029304301330798904,-0.0037253970029082384,-0.014801025515850556,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Batman Returns,1480,0103776,-0.029304301330798904,0.010980485350032885,0.025005508013504724,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Beethoven,1483,0103786,-0.029304301330798904,-0.19490186759114347,-0.06324109402406768,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bob Roberts,1485,0103850,-0.029304301330798904,-0.0037253970029082384,-0.08481498500235263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Bodyguard,1488,0103855,-0.029304301330798904,-0.10666657347349649,-0.039628559483998134,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boomerang,1499,0103859,-0.029304301330798904,-0.20960774994408474,-0.07933256787269696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Bram Stoker's Dracula,1500,0103874,-0.029304301330798904,0.05509813240885651,-0.008622738121813923,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Buffy the Vampire Slayer,1513,0103893,-0.029304301330798904,-0.20960774994408474,-0.07350699756703814,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Candyman,1515,0103919,-0.029304301330798904,-0.04784304406173174,-0.056226538131989925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Like Water for Chocolate,1517,0103994,-0.029304301330798904,0.010980485350032885,-0.08373885358195479,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Crying Game,1518,0104036,-0.029304301330798904,0.02568636770297414,-0.06938648155953545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Cutting Edge,1527,0104040,-0.029304301330798904,-0.018431279355849362,-0.082748414816434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Death Becomes Her,1537,0104070,-0.029304301330798904,-0.062548926414673,-0.04583439094567382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Encino Man,1544,0104187,-0.029304301330798904,-0.18019598523820235,-0.07508810356081855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Far and Away,1552,0104231,-0.029304301330798904,-0.062548926414673,-0.06621967889403481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
A Few Good Men,1556,0104257,-0.029304301330798904,0.09921577946768001,0.009334081196370938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Forever Young,1562,0104291,-0.029304301330798904,-0.10666657347349649,-0.07242283246024558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Glengarry Glen Ross,1566,0104348,-0.029304301330798904,0.09921577946768001,-0.05056240666721554,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Alone 2: Lost in New York,1569,0104431,-0.029304301330798904,-0.033137161708790615,0.0425564348905086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Honey, I Blew Up the Kid",1573,0104437,-0.029304301330798904,-0.3272548087676141,-0.07367111430338748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Howards End,1580,0104454,-0.029304301330798904,0.05509813240885651,-0.07817954259680678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Porco Rosso,1584,0104652,-0.029304301330798904,0.09921577946768001,-0.056769003241881194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
The Last of the Mohicans,1586,0104691,-0.029304301330798904,0.09921577946768001,-0.02638942686199035,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Lawnmower Man,1587,0104692,-0.029304301330798904,-0.23901951464996699,-0.07674113017565645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
A League of Their Own,1588,0104694,-0.029304301330798904,0.04039225005591526,-0.04984358301313536,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lethal Weapon 3,1589,0104714,-0.029304301330798904,-0.04784304406173174,-0.026490421776666863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Malcolm X,1590,0104797,-0.029304301330798904,0.09921577946768001,-0.05461674040108552,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
El Mariachi,1591,0104815,-0.029304301330798904,-0.033137161708790615,-0.06490215432530032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Medicine Man,1597,0104839,-0.029304301330798904,-0.15078422053232,-0.08163173240756756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
The Mighty Ducks,1603,0104868,-0.029304301330798904,-0.07725480876761412,-0.06529771774111666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Muppet Christmas Carol,1608,0104940,-0.029304301330798904,0.09921577946768001,-0.06843965423444315,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My Cousin Vinny,1610,0104952,-0.029304301330798904,0.08450989711473876,-0.04346024533778581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Of Mice and Men,1614,0105046,-0.029304301330798904,0.06980401476179764,-0.07387348668923549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Patriot Games,1615,0105112,-0.029304301330798904,-0.033137161708790615,-0.04782712772806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Player,1616,0105151,-0.029304301330798904,0.06980401476179764,-0.06749473969182578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Red Rock West,1617,0105226,-0.018887634664132236,-0.0037253970029082384,-0.08196302633222612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Reservoir Dogs,1619,0105236,-0.029304301330798904,0.18745107358532714,0.2918413411622546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
A River Runs Through It,1620,0105265,-0.029304301330798904,0.02568636770297414,-0.06764087627291074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scent of a Woman,1625,0105323,-0.029304301330798904,0.14333342652650352,0.021080478374940276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single White Female,1635,0105414,-0.029304301330798904,-0.09196069112055523,-0.07638726541779367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Singles,1639,0105415,-0.029304301330798904,-0.04784304406173174,-0.07907434223858088,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sister Act,1641,0105417,-0.029304301330798904,-0.07725480876761412,-0.05304978899761963,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sneakers,1644,0105435,-0.029304301330798904,0.010980485350032885,-0.06812366256958406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Stop! Or My Mom Will Shoot,1645,0105477,-0.029304301330798904,-0.40078422053232,-0.07440753555623704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Strictly Ballroom,1653,0105488,-0.029304301330798904,0.02568636770297414,-0.08007128446451645,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Toys,1663,0105629,-0.029304301330798904,-0.2831371617087906,-0.07833715587274133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Twin Peaks: Fire Walk with Me,1665,0105665,-0.029304301330798904,0.02568636770297414,-0.05377358588613464,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Under Siege,1672,0105690,-0.029304301330798904,-0.07725480876761412,-0.05744765846398776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Unforgiven,1673,0105695,-0.029304301330798904,0.17274519123238577,0.06515902028381303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Universal Soldier,1674,0105698,-0.029304301330798904,-0.13607833817937887,-0.05641475592752342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wayne's World,1676,0105793,-0.029304301330798904,-0.0037253970029082384,-0.030823639195382214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
White Men Can't Jump,1680,0105812,-0.029304301330798904,-0.033137161708790615,-0.05753641157082469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Addams Family Values,1682,0106220,-0.018887634664132236,-0.033137161708790615,-0.05537152436569445,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Age of Innocence,1687,0106226,-0.018887634664132236,0.02568636770297414,-0.06772121313685796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Another Stakeout,1688,0106292,-0.018887634664132236,-0.20960774994408474,-0.08510037214761276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Army of Darkness,1690,0106308,-0.029304301330798904,0.05509813240885651,-0.023125454846763073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Batman: Mask of the Phantasm,1693,0106364,-0.018887634664132236,0.11392166182062113,-0.07126368628043561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Benny & Joon,1702,0106387,-0.018887634664132236,0.010980485350032885,-0.06823575162261519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
The Beverly Hillbillies,1704,0106400,-0.018887634664132236,-0.29784304406173173,-0.08345537921916958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Boxing Helena,1711,0106471,-0.018887634664132236,-0.3419606911205552,-0.0859301371852391,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A Bronx Tale,1717,0106489,-0.018887634664132236,0.11392166182062113,-0.036878360841538116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Carlito's Way,1719,0106519,-0.018887634664132236,0.1286275441735624,-0.007902384241753801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Cliffhanger,1721,0106582,-0.018887634664132236,-0.07725480876761412,-0.04117906095817959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Coneheads,1722,0106598,-0.018887634664132236,-0.23901951464996699,-0.06980040768711115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Cool Runnings,1726,0106611,-0.018887634664132236,-0.0037253970029082384,-0.051034098825534245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Dave,1729,0106673,-0.018887634664132236,-0.033137161708790615,-0.07009268084928105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Dazed and Confused,1732,0106677,-0.018887634664132236,0.08450989711473876,-0.020854599492521497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Demolition Man,1735,0106697,-0.018887634664132236,-0.04784304406173174,-0.02385384241321792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Falling Down,1747,0106856,-0.018887634664132236,0.08450989711473876,-0.018575710451885198,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fatal Instinct,1748,0106873,-0.018887634664132236,-0.19490186759114347,-0.087699843531048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
The Firm,1753,0106918,-0.018887634664132236,-0.033137161708790615,-0.039392522126591285,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Free Willy,1754,0106965,-0.018887634664132236,-0.15078422053232,-0.06145072962752951,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Fugitive,1769,0106977,-0.018887634664132236,0.11392166182062113,0.021007792640892788,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Groundhog Day,1772,0107048,-0.018887634664132236,0.15803930887944465,0.14703452645387546,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Grumpy Old Men,1777,0107050,-0.018887634664132236,-0.0037253970029082384,-0.0718692732119997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Hocus Pocus,1779,0107120,-0.018887634664132236,-0.018431279355849362,-0.04377470677666495,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Homeward Bound: The Incredible Journey,1784,0107131,-0.018887634664132236,-0.018431279355849362,-0.07277631466161338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hot Shots! Part Deux,1792,0107144,-0.018887634664132236,-0.062548926414673,-0.05586196179226752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
In the Line of Fire,1799,0107206,-0.018887634664132236,0.02568636770297414,-0.05110678455958174,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
In the Name of the Father,1801,0107207,-0.018887634664132236,0.15803930887944465,-0.02427848012265325,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jurassic Park,1805,0107290,-0.018887634664132236,0.17274519123238577,0.2802548525985897,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Kalifornia,1810,0107302,-0.018887634664132236,-0.04784304406173174,-0.06989222124590798,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Last Action Hero,1831,0107362,-0.018887634664132236,-0.09196069112055523,-0.03291316277100005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Made in America,1833,0107478,-0.018887634664132236,-0.29784304406173173,-0.08415124948355054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Malice,1834,0107497,-0.018887634664132236,-0.09196069112055523,-0.08091176108400241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The Man Without a Face,1835,0107501,-0.018887634664132236,-0.04784304406173174,-0.07929737267515817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan Murder Mystery,1845,0107507,-0.018887634664132236,0.04039225005591526,-0.0737744045570339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Menace II Society,1848,0107554,-0.018887634664132236,0.06980401476179764,-0.06827745028056875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Mrs. Doubtfire,1876,0107614,-0.018887634664132236,0.010980485350032885,0.011123680479919134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Much Ado About Nothing,1882,0107616,-0.018887634664132236,0.04039225005591526,-0.07211602215126618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
The Nightmare Before Christmas,1883,0107688,-0.018887634664132236,0.1286275441735624,0.03541142723364036,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ninja Scroll,1884,0107692,-0.018887634664132236,0.11392166182062113,-0.07629506930250186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The Pelican Brief,1885,0107798,-0.018887634664132236,-0.062548926414673,-0.05734628099281625,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A Perfect World,1892,0107808,-0.018887634664132236,0.06980401476179764,-0.05984705280054489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Philadelphia,1894,0107818,-0.018887634664132236,0.09921577946768001,0.0011951917655270148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Piano,1895,0107822,-0.018887634664132236,0.06980401476179764,-0.05692891185678567,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Remains of the Day,1907,0107943,-0.018887634664132236,0.11392166182062113,-0.06234438159981864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Robin Hood: Men in Tights,1909,0107977,-0.018887634664132236,-0.04784304406173174,-0.04240400685512729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
RoboCop 3,1911,0107978,-0.018887634664132236,-0.43019598523820235,-0.07132145231117862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Rudy,1912,0108002,-0.018887634664132236,0.06980401476179764,-0.06639106420378889,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sandlot,1916,0108037,-0.018887634664132236,0.11392166182062113,-0.05576287966006594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
